mine_id,country_code,mineral,star_all_threats,star_mining_threats,ecological_integrity_risk,external_id,ecoregion_name,ecoregion_category,administrative_boundary_id,administrative_boundary_name
51542,USA,Coal,5.190221429,0.379927454,66876.00168,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
39021,USA,Coal,69.28492455,7.306819997,51440.10109,329,Appalachian mixed mesophytic forests,C,USA.1_1,Alabama
69479,IND,Coal,1.52035543,0.019592371,36995.47861,228,East Deccan moist deciduous forests,E,IND.19_1,Madhya Pradesh
40949,USA,Coal,0.86038205,0.084709994,61337.48722,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
32554,KAZ,Molybdenum,0.046085156,6.51086E-07,46265.33729,828,Kazakh semi-desert,C,KAZ.5_1,East Kazakhstan
26840,NZL,Gold,5.200840756,0,49896.66615,190,Canterbury-Otago tussock grasslands,E,NZL.12_1,Otago
63194,CHN,Iron Ore,3.998626591,0.000172447,54950.13383,653,Central China Loess Plateau mixed forests,E,CHN.10_1,Hebei
38238,CHN,Copper,1.655934471,0.000132296,46927.34524,653,Central China Loess Plateau mixed forests,E,CHN.10_1,Hebei
82108,CHN,Iron Ore,0.016632871,8.85334E-06,54625.31881,653,Central China Loess Plateau mixed forests,E,CHN.19_1,Nei Mongol
82092,CHN,Iron Ore,0.486487159,0.000172904,44374.34375,653,Central China Loess Plateau mixed forests,E,CHN.2_1,Beijing
68360,IND,Bauxite,3.53729856,0.040387728,62380.92472,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
84179,CHN,Gold,0.421061229,1.76173E-05,34327.84393,667,Huang He Plain mixed forests,C,CHN.23_1,Shandong
81233,CHN,Copper,3.979519234,0.003751461,39724.8669,643,Yunnan Plateau subtropical evergreen forests,C,CHN.30_1,Yunnan
81227,CHN,Copper,5.379567635,0.005062122,45299.64602,643,Yunnan Plateau subtropical evergreen forests,C,CHN.30_1,Yunnan
82182,CHN,Iron Ore,7.590022273,0.002535251,40746.78022,642,Guizhou Plateau broadleaf and mixed forests,C,CHN.30_1,Yunnan
80282,CHN,Lead,0.51001268,0,49671.41864,734,Mongolian-Manchurian grassland,E,CHN.19_1,Nei Mongol
83374,CHN,Iron Ore,0.301696783,0.001589464,34060.05037,824,Eastern Gobi desert steppe,C,CHN.19_1,Nei Mongol
41625,CHN,Coal,0.032165785,3.93526E-05,62613.5339,653,Central China Loess Plateau mixed forests,E,CHN.25_1,Shanxi
69766,CHN,Coal,0.571432245,5.45979E-06,41773.25086,667,Huang He Plain mixed forests,C,CHN.1_1,Anhui
82036,CHN,Iron Ore,1.724908815,0.000234358,64809.95192,653,Central China Loess Plateau mixed forests,E,CHN.10_1,Hebei
41525,CHN,Coal,0.043119268,7.26602E-06,59578.00307,667,Huang He Plain mixed forests,C,CHN.12_1,Henan
34054,CHN,Gold,8.407759275,0.000409707,40325.51984,677,Qin Ling Mountains deciduous forests,E,CHN.22_1,Shaanxi
69785,CHN,Coal,0.172909335,0,36515.53652,741,Amur meadow steppe,C,CHN.11_1,Heilongjiang
49547,KAZ,Coal,1.10917029,0,35036.40742,828,Kazakh semi-desert,C,KAZ.9_1,Qaraghandy
69618,CHN,Coal,0.5546525,9.61454E-05,58526.91628,653,Central China Loess Plateau mixed forests,E,CHN.25_1,Shanxi
58789,CHN,Gold,0.321213189,0.000166572,55843.39447,669,Manchurian mixed forests,C,CHN.17_1,Jilin
58790,CHN,Gold,4.064166443,6.27291E-05,47929.06202,673,Northeast China Plain deciduous forests,C,CHN.18_1,Liaoning
36766,CHN,Iron Ore,8.579286922,0.005643487,45105.21634,236,Jian Nan subtropical evergreen forests,C,CHN.6_1,Guangdong
58791,CHN,Gold,0.500406548,0.000284503,53100.80186,653,Central China Loess Plateau mixed forests,E,CHN.10_1,Hebei
31635,CHN,Zinc,0.14634006,0.007822928,46756.03867,236,Jian Nan subtropical evergreen forests,C,CHN.14_1,Hunan
31759,CHN,Copper,0.200068333,0.012203116,56467.59569,236,Jian Nan subtropical evergreen forests,C,CHN.14_1,Hunan
58792,CHN,Gold,0.181196832,0.010664621,49011.95823,236,Jian Nan subtropical evergreen forests,C,CHN.14_1,Hunan
86210,CHN,Lead,0.14634006,0.007822928,46756.03867,236,Jian Nan subtropical evergreen forests,C,CHN.14_1,Hunan
28420,PER,Gold,20.80364755,0.084582968,41317.45576,608,Sechura desert,E,PER.4_1,Arequipa
58793,CHN,Gold,3.084933291,0.189381161,45672.54898,236,Jian Nan subtropical evergreen forests,C,CHN.7_1,Guangxi
33147,CHN,Gold,0.958415962,0.069989569,54227.8356,643,Yunnan Plateau subtropical evergreen forests,C,CHN.8_1,Guizhou
69620,CHN,Coal,0.457688049,0.000120633,51177.14102,653,Central China Loess Plateau mixed forests,E,CHN.25_1,Shanxi
59255,CHN,Iron Ore,0.274437923,0.001486958,33462.02525,824,Eastern Gobi desert steppe,C,CHN.19_1,Nei Mongol
82186,CHN,Iron Ore,0.623423311,0.002638992,42477.07607,657,Changjiang Plain evergreen forests,C,CHN.1_1,Anhui
82018,CHN,Iron Ore,0.115941405,3.16463E-05,56196.31125,657,Changjiang Plain evergreen forests,C,CHN.1_1,Anhui
41541,CHN,Coal,0.043119268,7.26602E-06,53680.73797,667,Huang He Plain mixed forests,C,CHN.12_1,Henan
81263,CHN,Copper,4.574194559,0.004305859,34451.14071,643,Yunnan Plateau subtropical evergreen forests,C,CHN.30_1,Yunnan
82177,CHN,Iron Ore,1.406429393,4.25725E-05,64488.97746,657,Changjiang Plain evergreen forests,C,CHN.31_1,Zhejiang
82869,CHN,Nickel,0.150042142,0.000846733,42264.86965,734,Mongolian-Manchurian grassland,E,CHN.19_1,Nei Mongol
40575,CHN,Coal,0.109412639,0.000766874,32820.59473,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
67707,CHN,Coal,0.144119508,0.001003372,38896.65168,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
61450,TJK,Coal,0.469469775,0.003095694,51079.15221,730,Gissaro-Alai open woodlands,C,TJK.4_1,Leninabad
38619,UKR,Iron Ore,4.692868349,0,41107.55395,735,Pontic steppe,E,UKR.5_1,Dnipropetrovs'k
27919,PHL,Gold,72.47003882,6.980080138,50585.07912,247,Mindanao-Eastern Visayas rain forests,E,PHL.74_1,Surigao del Norte
58795,CHN,Gold,0.972880795,0.014681914,62937.20882,677,Qin Ling Mountains deciduous forests,E,CHN.12_1,Henan
28091,RUS,Copper,0.148474296,0,52759.62225,731,Kazakh forest steppe,E,RUS.6_1,Bashkortostan
57591,RUS,Coal,0.124101658,0,34275.08503,687,Western Siberian hemiboreal forests,C,RUS.27_1,Kemerovo
57576,RUS,Coal,0.154885981,0,44707.35938,687,Western Siberian hemiboreal forests,C,RUS.27_1,Kemerovo
69291,RUS,Coal,0.157440287,0.000349116,36941.87654,707,Sayan montane conifer forests,A,RUS.27_1,Kemerovo
33754,MEX,Iron Ore,8.537880622,0.036220032,32826.08238,534,Jalisco dry forests,C,MEX.16_1,Michoacán
85132,CHN,Copper,1.14407815,0.001325091,49042.85705,643,Yunnan Plateau subtropical evergreen forests,C,CHN.26_1,Sichuan
31591,CHN,Copper,61.43087097,0.005636371,41497.38609,697,Hengduan Mountains subalpine conifer forests,E,CHN.26_1,Sichuan
69902,CHN,Vanadium,3.666221113,0.004390357,59089.21733,643,Yunnan Plateau subtropical evergreen forests,C,CHN.26_1,Sichuan
40377,CHN,Coal,2.382401872,0.00279711,41411.52126,643,Yunnan Plateau subtropical evergreen forests,C,CHN.26_1,Sichuan
38944,USA,Coal,4.27796768,0.403381274,64782.69482,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
58796,CHN,Gold,4.233111533,0.000210663,67384.61745,673,Northeast China Plain deciduous forests,C,CHN.18_1,Liaoning
60217,ZAF,Coal,5.516187936,0.06399046,41402.09208,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
37873,MAR,Phosphate,2.18187948,0.000311141,55461.40946,796,Mediterranean Acacia-Argania dry woodlands and succulent thickets,E,MAR.1_1,Chaouia - Ouardigha
69495,POL,Coal,0.269110165,0,53525.34742,654,Central European mixed forests,C,POL.5_1,Lubuskie
31888,SLE,Iron Ore,1.011590669,0.016080964,57289.26818,113,Guinean mangroves,E,SLE.3_1,Southern
28650,CHL,Copper,2.074988689,0.166043718,38545.50062,598,Atacama desert,A,CHL.2_1,Antofagasta
32404,ARG,Iron Ore,2.690528505,0.096098011,41815.70456,577,Low Monte,E,ARG.16_1,Río Negro
29726,CHL,Copper,2.259474371,0.187019603,41555.6407,598,Atacama desert,A,CHL.2_1,Antofagasta
60095,PHL,Gold,43.52638928,2.3441321,52639.01586,303,Luzon tropical pine forests,C,PHL.13_1,Benguet
54788,SLE,Rutile,1.924378892,0.104060389,60925.86345,113,Guinean mangroves,E,SLE.3_1,Southern
33669,MEX,Iron Ore,74.19813382,0.064263945,43750.50395,547,Southern Pacific dry forests,C,MEX.20_1,Oaxaca
24503,USA,Copper,3.73955234,0.041157046,89452.99503,428,Chihuahuan desert,C,USA.3_1,Arizona
76079,USA,Copper,3.73955234,0.041157046,89452.99503,428,Chihuahuan desert,C,USA.3_1,Arizona
68024,BOL,Tin,6.026934184,0.393144842,34590.19301,588,Central Andean puna,D,BOL.7_1,Potosí
41565,ZAF,Coal,3.498810386,0.154582343,59180.95231,81,Highveld grasslands,C,ZAF.2_1,Free State
68809,USA,Coal,3.633973289,0.28816535,46173.01684,329,Appalachian mixed mesophytic forests,C,USA.47_1,Virginia
39770,DEU,Potash,0.165653999,0,58624.67168,664,European Atlantic mixed forests,C,DEU.9_1,Niedersachsen
41093,USA,Coal,0.697075415,0,39650.65294,396,Northern Shortgrass prairie,C,USA.27_1,Montana
26628,GIN,Gold,0.635030525,0.003044438,51150.12648,62,West Sudanian savanna,E,GIN.4_1,Kankan
69647,CHN,Coal,0.131303266,0.003364433,47988.29789,653,Central China Loess Plateau mixed forests,E,CHN.25_1,Shanxi
85150,CHN,Zinc,2.964311285,0.002515268,39205.91963,765,Southeast Tibet shrublands and meadows,D,CHN.26_1,Sichuan
50198,FIN,Phosphate,0.046382784,0,35682.52696,717,Scandinavian and Russian taiga,A,FIN.1_1,Eastern Finland
32733,CHN,Iron Ore,0.54959572,2.42734E-06,61198.47733,667,Huang He Plain mixed forests,C,CHN.10_1,Hebei
69523,IND,Coal,0.183709844,0.007559591,41536.94916,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
38386,CHN,Coal,0.364441008,0.006084088,58990.33547,767,Tian Shan montane steppe and meadows,C,CHN.28_1,Xinjiang Uygur
69591,CHN,Coal,0.19415505,0.001210191,40156.94918,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
69498,POL,Coal,0.266776605,0,60183.02544,654,Central European mixed forests,C,POL.12_1,Slaskie
69488,IND,Coal,0.811756578,0.011983361,62519.52573,290,Central Deccan Plateau dry deciduous forests,C,IND.20_1,Maharashtra
69092,IND,Manganese,2.97487342,0.032813438,54726.08458,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
69094,IND,Manganese,2.2534754,0.032712508,38227.70702,228,East Deccan moist deciduous forests,E,IND.26_1,Odisha
42069,POL,Coal,0.144769636,0,61906.04217,654,Central European mixed forests,C,POL.12_1,Slaskie
24880,USA,Copper,1.287003697,0.000528689,60975.39429,435,Sonoran desert,E,USA.3_1,Arizona
76086,USA,Copper,1.287003697,0.000528689,60975.39429,435,Sonoran desert,E,USA.3_1,Arizona
26176,USA,Copper,3.89395095,0,29226.81154,357,Klamath-Siskiyou forests,E,USA.38_1,Oregon
25581,USA,Gold,0.350345059,0,27190.45489,430,Great Basin shrub steppe,E,USA.45_1,Utah
39462,USA,Silver,0.799570912,0,34136.37706,346,Arizona Mountains forests,E,USA.3_1,Arizona
41300,USA,Coal,1.406509632,0.157000801,56134.92735,331,Appalachian-Blue Ridge forests,C,USA.39_1,Pennsylvania
24896,USA,Gold,0.726023634,0,35856.55397,435,Sonoran desert,E,USA.3_1,Arizona
51145,FIN,Silver,0.102849722,0.000154648,35829.73414,717,Scandinavian and Russian taiga,A,FIN.3_1,Oulu
37600,USA,Lithium,0.23623097,0,28620.07782,430,Great Basin shrub steppe,E,USA.29_1,Nevada
55413,AUS,Silver,10.17335001,1.414186813,29671.9542,187,Mitchell Grass Downs,A,AUS.7_1,Queensland
25518,USA,Silver,12.44786717,0,44024.68101,368,Wasatch and Uinta montane forests,E,USA.45_1,Utah
33011,PER,Silver,22.10334108,2.12438941,48121.12346,589,Central Andean wet puna,D,PER.20_1,Pasco
26392,USA,Gold,0.381882573,0,37990.41878,430,Great Basin shrub steppe,E,USA.29_1,Nevada
81498,AUS,Iron Ore,1.345620675,0.054641164,37092.12579,213,Pilbara shrublands,C,AUS.11_1,Western Australia
25716,CAN,Silver,0.084403288,0.00222683,29778.76134,383,Watson Highlands taiga,A,CAN.2_1,British Columbia
41298,USA,Coal,1.476500152,0.165828575,61066.18756,331,Appalachian-Blue Ridge forests,C,USA.39_1,Pennsylvania
37222,RUS,Potash,0.483512021,0.001008148,38768.16416,719,Urals montane forest and taiga,A,RUS.55_1,Perm'
69665,CHN,Coal,0.14920991,4.25491E-05,57010.71043,653,Central China Loess Plateau mixed forests,E,CHN.25_1,Shanxi
37053,GIN,Iron Ore,15.8559904,3.135348976,43170.05369,30,Western Guinean lowland forests,E,GIN.8_1,Nzérékoré
33675,CHN,Iron Ore,13.97199042,0.020910447,46684.88501,256,Northern Indochina subtropical forests,E,CHN.30_1,Yunnan
27351,PNG,Gold,156.9659843,155.8349552,15156.31858,144,New Britain-New Ireland lowland rain forests,E,PNG.16_1,New Ireland
69377,USA,Coal,3.600364808,0.291625435,38903.32232,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
32372,ZAF,Diamonds,0.902061868,0.001811491,30803.71405,97,Kalahari xeric savanna,C,ZAF.8_1,Northern Cape
28402,VNM,Copper,300.98179,0.065370769,44483.79091,256,Northern Indochina subtropical forests,E,VNM.38_1,Lào Cai
34002,PER,Zinc,18.76842395,0.133908842,33430.27247,493,Peruvian Yungas,E,PER.12_1,Junín
27303,BOL,Zinc,3.237237176,0.188575219,42033.87241,588,Central Andean puna,D,BOL.7_1,Potosí
28799,IND,Zinc,0.079477113,0.001786242,52148.32677,295,Khathiar-Gir dry deciduous forests,C,IND.29_1,Rajasthan
34364,TZA,Gold,0.602489683,0.02178115,45674.32861,57,Southern Acacia-Commiphora bushlands and thickets,C,TZA.25_1,Singida
39881,IDN,Coal,2.888950672,0.030520369,37535.57405,281,Sundaland heath forests,E,IDN.15_1,Kalimantan Timur
67530,RUS,Gold,0.099093239,0.00113631,24497.4011,710,East Siberian taiga,A,RUS.9_1,Buryat
26572,PNG,Gold,197.4263594,4.441751108,66206.1228,145,New Britain-New Ireland montane rain forests,E,PNG.4_1,East New Britain
35626,AUS,Iron Ore,0.491591308,0.002750597,31872.22101,213,Pilbara shrublands,C,AUS.11_1,Western Australia
84751,CHN,Iron Ore,0.098768101,0,39844.15639,667,Huang He Plain mixed forests,C,CHN.23_1,Shandong
69096,KOR,Iron Ore,2.257578921,0.000504757,58269.54646,655,Central Korean deciduous forests,C,KOR.6_1,Gangwon-do
58181,PHL,Copper,339.1295475,43.82944676,60301.62739,231,Greater Negros-Panay rain forests,C,PHL.51_1,Negros Occidental
58798,CHN,Gold,5.01301843,0.00058743,45445.32771,741,Amur meadow steppe,C,CHN.11_1,Heilongjiang
69097,IND,Iron Ore,2.190719479,0.038510305,47218.16887,242,Malabar Coast moist forests,C,IND.10_1,Goa
70217,IND,Coal,0.821760594,0.018034818,52731.03243,292,Chhota-Nagpur dry deciduous forests,C,IND.15_1,Jharkhand
40212,CHN,Iron Ore,0.74005541,0.000402915,45609.86433,669,Manchurian mixed forests,C,CHN.18_1,Liaoning
31835,ZAF,Iron Ore,1.982919466,0.000574393,39933.13656,97,Kalahari xeric savanna,C,ZAF.8_1,Northern Cape
30719,CIV,Gold,0.260360785,0.00018162,29972.72185,62,West Sudanian savanna,E,CIV.10_1,Savanes
69597,CHN,Coal,0.231000386,0.001420299,53179.10984,734,Mongolian-Manchurian grassland,E,CHN.25_1,Shanxi
70094,TUR,Iron Ore,0.494722974,8.66764E-05,51329.11056,662,Eastern Anatolian deciduous forests,E,TUR.72_1,Sivas
76221,TUR,Coal,0.996744682,0.000147556,65697.44584,662,Eastern Anatolian deciduous forests,E,TUR.72_1,Sivas
70093,TUR,Iron Ore,1.117251385,0.000175159,65861.97999,662,Eastern Anatolian deciduous forests,E,TUR.72_1,Sivas
70095,TUR,Iron Ore,0.975754002,0.000171874,52138.86329,662,Eastern Anatolian deciduous forests,E,TUR.72_1,Sivas
76214,TUR,Iron Ore,0.791488897,0.000135519,45528.78158,662,Eastern Anatolian deciduous forests,E,TUR.72_1,Sivas
61803,JOR,U3O8,0.261906674,0.000154738,37804.45828,739,Syrian xeric grasslands and shrublands,E,JOR.2_1,Amman
68964,USA,Coal,1.94778347,0.210359307,37552.21983,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
24583,USA,Gold,2.257375622,0,34301.65992,366,Sierra Nevada forests,D,USA.5_1,California
41567,ZAF,Coal,7.58465074,0.108762741,47258.68527,81,Highveld grasslands,C,ZAF.6_1,Mpumalanga
82074,CHN,Iron Ore,0.619509852,0.00011187,45374.64635,657,Changjiang Plain evergreen forests,C,CHN.1_1,Anhui
82128,CHN,Iron Ore,0.072745667,1.69982E-05,53063.97303,657,Changjiang Plain evergreen forests,C,CHN.16_1,Jiangxi
39709,GBR,Coal,0.111180055,0,49656.75013,651,Celtic broadleaf forests,C,GBR.3_1,Scotland
32007,,Diamonds,1.676611874,0.227732318,19084.28455,98,Kaokoveld desert,D,NAM.6_1,Kunene
69433,UKR,Iron Ore,3.931674201,0,48588.77536,735,Pontic steppe,E,UKR.5_1,Dnipropetrovs'k
41315,UKR,Coal,0.014603035,0,39368.39175,735,Pontic steppe,E,UKR.6_1,Donets'k
29665,NAM,Zinc,1.310609501,0.000478432,38332.39202,102,Namaqualand-Richtersveld steppe,B,NAM.1_1,!Karas
30022,GRC,Gold,2.342626232,0,70301.79105,785,Aegean and Western Turkey sclerophyllous and mixed forests,C,GRC.6_1,Macedonia and Thrace
28296,CYP,Copper,0.243452065,0,34473.9131,790,Cyprus Mediterranean forests,C,CYP.4_1,Nicosia
54851,CAN,Gold,1.558936894,0,31857.57054,338,New England-Acadian forests,C,CAN.4_1,New Brunswick
59660,ZAF,Chromite,1.698102116,0.101760617,45850.37666,38,Central bushveld,C,ZAF.7_1,North West
26035,CAN,Silver,0.323878361,0,40413.61527,362,Okanogan dry forests,E,CAN.2_1,British Columbia
41135,USA,Coal,0.851553625,0,35383.77122,368,Wasatch and Uinta montane forests,E,USA.45_1,Utah
68104,MYS,Tin,41.78195292,0.119768359,52568.81823,265,Peninsular Malaysian rain forests,C,MYS.8_1,Pahang
51543,USA,Coal,3.699892193,0.371161852,60369.89631,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
63736,POL,Coal,0.126294381,0,47733.7288,654,Central European mixed forests,C,POL.12_1,Slaskie
56060,USA,Coal,2.559249058,0.270490876,45991.38329,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
49614,ZAF,Coal,5.473009992,0.261288435,42564.58651,41,Drakensberg grasslands,C,ZAF.4_1,KwaZulu-Natal
69252,UKR,Coal,0.040330124,0,41237.30593,735,Pontic steppe,E,UKR.15_1,Luhans'k
69197,UKR,Coal,0.032070269,0,47540.78905,735,Pontic steppe,E,UKR.15_1,Luhans'k
62042,KAZ,U3O8,0.039335812,0,65928.4244,732,Kazakh steppe,E,KAZ.7_1,North Kazakhstan
51545,USA,Coal,3.126807734,0.265970608,40503.56578,329,Appalachian mixed mesophytic forests,C,USA.49_1,West Virginia
27634,NCL,Ferronickel,145.5390557,10.37639246,27300.51099,146,New Caledonia rain forests,B,NCL.2_1,Nord
41220,USA,Coal,30.10174483,3.142580059,61401.24494,329,Appalachian mixed mesophytic forests,C,USA.1_1,Alabama
78683,USA,Coal,30.10174483,3.142580059,61401.24494,329,Appalachian mixed mesophytic forests,C,USA.1_1,Alabama
62737,USA,Coal,3.112542802,0.319318935,58636.58244,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
27486,NCL,Nickel,203.7097896,14.72629597,54777.31912,146,New Caledonia rain forests,B,NCL.3_1,Sud
51547,USA,Coal,2.516776858,0.284693447,45288.10702,329,Appalachian mixed mesophytic forests,C,USA.47_1,Virginia
68943,USA,Coal,0.618730604,0.070559494,41774.93096,329,Appalachian mixed mesophytic forests,C,USA.39_1,Pennsylvania
30107,USA,U3O8,0.723200696,0,32176.25569,396,Northern Shortgrass prairie,C,USA.51_1,Wyoming
41446,IDN,Coal,17.28927197,0.074510025,37252.39823,219,Borneo lowland rain forests,E,IDN.15_1,Kalimantan Timur
57084,SLE,Bauxite,0.829432619,0.013366312,50508.0575,113,Guinean mangroves,E,SLE.3_1,Southern
33296,ZAF,Platinum,8.89709992,0.158031868,53331.07729,38,Central bushveld,C,ZAF.5_1,Limpopo
69098,USA,Phosphate,0.633168923,0,33548.70282,367,South Central Rockies forests,E,USA.13_1,Idaho
69301,RUS,Coal,1.259158169,0.01044842,27952.88231,685,Ussuri broadleaf and mixed forests,A,RUS.56_1,Primor'ye
27516,NCL,Nickel,104.8463353,7.888449056,26264.32118,146,New Caledonia rain forests,B,NCL.2_1,Nord
31139,CAN,Diamonds,0.051854858,0.001718244,24480.02745,379,Northern Canadian Shield taiga,A,CAN.6_1,Northwest Territories
68291,UKR,Coal,0.032920093,0,37818.22388,735,Pontic steppe,E,UKR.6_1,Donets'k
69155,UKR,Coal,0.037656784,0,45463.70574,735,Pontic steppe,E,UKR.6_1,Donets'k
74830,MRT,Iron Ore,0.091652713,0,20493.99983,842,South Sahara desert,E,MRT.12_1,Tiris Zemmour
74831,MRT,Iron Ore,0.091030217,0,23021.70243,842,South Sahara desert,E,MRT.12_1,Tiris Zemmour
68649,USA,Coal,0.475138154,0.046815662,48370.5375,329,Appalachian mixed mesophytic forests,C,USA.36_1,Ohio
42068,POL,Coal,0.209436501,0,54561.74328,654,Central European mixed forests,C,POL.12_1,Slaskie
70231,IND,Coal,0.11962062,0.003467267,46807.4797,292,Chhota-Nagpur dry deciduous forests,C,IND.36_1,West Bengal
59852,IND,Coal,0.144301268,0.003350136,59409.92187,292,Chhota-Nagpur dry deciduous forests,C,IND.36_1,West Bengal
30665,CHN,Copper,0.137104844,0.003146187,32619.70454,827,Junggar Basin semi-desert,E,CHN.28_1,Xinjiang Uygur
67312,SRB,Coal,0.251292631,0,71200.38561,646,Balkan mixed forests,C,SRB.23_1,Zajecarski
32267,KAZ,Iron Ore,0.049086719,0,30352.68763,732,Kazakh steppe,E,KAZ.10_1,Qostanay
28168,USA,Gold,1.552796157,0,37819.59164,366,Sierra Nevada forests,D,USA.5_1,California
41345,USA,Coal,1.025571818,0.085529387,40809.3408,387,Central US forest-grasslands transition,C,USA.15_1,Indiana
36369,MEX,Gold,2.636750556,0,56133.83848,435,Sonoran desert,E,MEX.26_1,Sonora
26892,USA,Gold,3.366897498,0,34580.41579,433,Mojave desert,D,USA.5_1,California
60244,COL,Gold,150.2452294,13.78565653,49328.9212,477,Magdalena Valley montane forests,C,COL.2_1,Antioquia
37995,BLR,Potash,0.067200364,0,45033.40692,654,Central European mixed forests,C,BLR.5_1,Minsk
41533,RUS,Potash,0.483512021,0.001008148,38768.16416,719,Urals montane forest and taiga,A,RUS.55_1,Perm'
41962,RUS,Coal,0.972269805,0,21090.56391,716,Sakhalin Island taiga,A,RUS.61_1,Sakhalin
69302,RUS,Coal,1.073174658,0,21747.64702,716,Sakhalin Island taiga,A,RUS.61_1,Sakhalin
68697,USA,Coal,3.454609405,0.354656713,60127.81553,329,Appalachian mixed mesophytic forests,C,USA.18_1,Kentucky
35943,AUS,Iron Ore,1.070826282,0.042790577,27258.95952,213,Pilbara shrublands,C,AUS.11_1,Western Australia
29209,KGZ,Gold,0.416646385,0.010292313,47520.15363,767,Tian Shan montane steppe and meadows,C,KGZ.5_1,Naryn
35042,NER,U3O8,0.103946868,0,32860.08639,842,South Sahara desert,E,NER.1_1,Agadez
29802,MEX,Copper,10.85616667,0.003521754,52255.2338,326,Sierra Madre Occidental pine-oak forests,C,MEX.32_1,Zacatecas
51549,USA,Coal,1.402395382,0.091754528,33282.30157,329,Appalachian mixed mesophytic forests,C,USA.39_1,Pennsylvania
39124,USA,Coal,1.009597751,0.084560867,45073.54702,387,Central US forest-grasslands transition,C,USA.15_1,Indiana
39129,USA,Coal,1.115627112,0.093842719,44073.75004,387,Central US forest-grasslands transition,C,USA.15_1,Indiana
39130,USA,Coal,1.061179028,0.08868484,51689.09813,387,Central US forest-grasslands transition,C,USA.15_1,Indiana
55615,AGO,Diamonds,0.302478493,0.008008927,36062.60873,58,Southern Congolian forest-savanna,E,AGO.12_1,Lunda Norte
39444,ZAF,Coal,10.60091572,0.003867579,45145.35652,48,Limpopo lowveld,B,ZAF.4_1,KwaZulu-Natal
33980,CHN,Gold,0.149838168,1.09113E-05,52952.57662,667,Huang He Plain mixed forests,C,CHN.23_1,Shandong
36775,CHN,Copper,0.797028929,0,51813.32051,669,Manchurian mixed forests,C,CHN.11_1,Heilongjiang
36776,CHN,Iron Ore,0.892978331,0,58012.35556,669,Manchurian mixed forests,C,CHN.11_1,Heilongjiang
69774,CHN,Coal,1.326133316,0.000333574,41227.54232,656,Changbai Mountains mixed forests,C,CHN.17_1,Jilin
59816,TZA,Coal,1.924422711,0.142332768,45616.49835,39,Central Zambezian wet miombo woodlands,E,TZA.13_1,Mbeya
69873,CHN,Coal,2.684460431,0.125206686,43838.26557,642,Guizhou Plateau broadleaf and mixed forests,C,CHN.3_1,Chongqing
39168,AUS,Coal,1.355964505,0.038846258,37863.84199,182,Brigalow tropical savanna,E,AUS.7_1,Queensland
38320,MEX,Lithium,3.52650468,0.195792767,41011.24062,326,Sierra Madre Occidental pine-oak forests,C,MEX.26_1,Sonora
39101,MEX,Iron Ore,0.567902093,0.013422088,41099.73343,435,Sonoran desert,E,MEX.26_1,Sonora
59258,IND,Iron Ore,9.439197933,0.293236883,71376.81011,253,North Western Ghats moist deciduous forests,E,IND.10_1,Goa
36752,RUS,Gold,0.325901652,0,28983.35322,779,Russian Bering tundra,A,RUS.40_1,Maga Buryatdan
69365,RUS,Coal,0.201102906,0,49734.87664,687,Western Siberian hemiboreal forests,C,RUS.27_1,Kemerovo
27363,IDN,Nickel,20.88397941,1.188044918,44647.35834,156,Sulawesi lowland rain forests,E,IDN.26_1,Sulawesi Selatan
28945,MEX,Gold,10.39901861,0.622933078,59030.52717,422,California coastal sage and chaparral,E,MEX.3_1,Baja California
42077,PAK,Coal,0.555215779,0.001271448,48741.03141,694,East Afghan montane conifer forests,E,PAK.2_1,Baluchistan
30761,RUS,Molybdenum,0.100082115,0,22983.25994,707,Sayan montane conifer forests,A,RUS.29_1,Khakass
31337,VEN,Gold,0.439267431,0.00670441,22279.13578,466,Guianan piedmont moist forests,D,VEN.6_1,Bolívar
69312,RUS,Coal,1.507138478,0,33623.66566,716,Sakhalin Island taiga,A,RUS.61_1,Sakhalin
41996,POL,Coal,0.119236169,0,51123.92227,654,Central European mixed forests,C,POL.12_1,Slaskie
37202,RUS,Iron Ore,0.251087683,0,41065.84492,719,Urals montane forest and taiga,A,RUS.11_1,Chelyabinsk
31223,BRA,Copper,2.990014222,0.075534333,26895.52289,481,Mato Grosso tropical dry forests,E,BRA.14_1,Pará
